id;relation;mots;mots_rel;Label
4019;(('EG', 'NOUN'), ('conj',));('secteur', 'Grosso', ',', 'appartement');('secteur', 'appartement');0
5824;(('EG', 'NOUN'), ('conj',));('Secteur', 'Vallauris', ',', 'st bernard', ',', 'proche', 'de', 'sophia antipolis', 'et', 'de', 'les', 'commerces', ',', 'appartement');('Secteur', 'appartement');0
5825;(('EG', 'NOUN', 'NUM'), ('conj', 'nmod'));('Secteur', 'Vallauris', ',', 'st bernard', ',', 'proche', 'de', 'sophia antipolis', 'et', 'de', 'les', 'commerces', ',', 'appartement', '3');('Secteur', 'appartement', '3');0
6;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur');('Secteur', 'ascenseur');0
1630;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur');('Secteur', 'ascenseur');0
2757;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur');('Secteur', 'ascenseur');0
3732;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur');('Secteur', 'ascenseur');0
6214;(('EG', 'NOUN'), ('conj',));('SECTEUR', 'MERIMEE', ',', 'AU', 'DESSUS', 'DU', 'SQUARE', 'CARNOT', ',', 'PROCHE', 'COMMERCES', 'ET', 'ECOLES', '.', '3P', ',', '70,50', 'm²', 'Loi', 'Carrez', ',', '3ème', 'et', 'dernier', 'étage', ',', 'ascenseur');('SECTEUR', 'ascenseur');0
1202;(('EG', 'ADJ'), ('amod',));('Secteur', 'Rabiac', 'Bien', 'Atypique');('Secteur', 'Atypique');1
2742;(('EG', 'ADJ'), ('amod',));('Secteur', 'Rabiac', 'Bien', 'Atypique');('Secteur', 'Atypique');0
4960;(('EG', 'ADJ'), ('amod',));('Secteur', 'Rabiac', 'Bien', 'Atypique');('Secteur', 'Atypique');1
4969;(('EG', 'NOUN'), ('nmod',));('secteur', 'de', 'les ANGLAIS', ',', '13', 'avenue', 'de', 'Flotte', ',', 'proche', 'Lycée', 'Jules Ferry', '.', 'studio', '28,52', 'm²', 'avec', 'balcon');('secteur', 'balcon');0
4971;(('EG', 'NOUN', 'NUM'), ('nmod', 'nmod'));('secteur', 'de', 'les ANGLAIS', ',', '13', 'avenue', 'de', 'Flotte', ',', 'proche', 'Lycée', 'Jules Ferry', '.', 'studio', '28,52', 'm²', 'avec', 'balcon', '6');('secteur', 'balcon', '6');0
944;(('EG', 'ADJ'), ('amod',));('secteur', 'très', 'calme');('secteur', 'calme');1
2306;(('EG', 'ADJ'), ('amod',));('secteur', 'très', 'calme');('secteur', 'calme');1
2506;(('EG', 'NOUN'), ('nmod',));('secteur', 'privilégié', 'à', 'le', 'calme');('secteur', 'calme');1
3138;(('EG', 'ADJ'), ('amod',));('secteur', 'calme');('secteur', 'calme');1
3288;(('EG', 'ADJ'), ('amod',));('secteur', 'calme');('secteur', 'calme');1
4327;(('EG', 'ADJ'), ('amod',));('secteur', 'calme');('secteur', 'calme');1
5497;(('EG', 'NOUN'), ('nmod',));('secteur', 'préservé', 'à', 'le', 'calme');('secteur', 'calme');1
6076;(('EG', 'ADJ'), ('amod',));('secteur', 'calme');('secteur', 'calme');1
3139;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('secteur', 'calme', 'et', 'résidentiel');('secteur', 'calme', 'résidentiel');1
6077;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('secteur', 'calme', 'et', 'résidentiel');('secteur', 'calme', 'résidentiel');1
5499;(('EG', 'NOUN', 'ADJ'), ('nmod', 'amod'));('secteur', 'préservé', 'à', 'le', 'calme', 'total');('secteur', 'calme', 'total');0
5247;(('EG', 'EG', 'ADJ'), ('nmod', 'amod'));('Secteur', 'de', 'campagne', 'résidentiel');('Secteur', 'campagne', 'résidentiel');1
5367;(('EG', 'EG', 'ADJ'), ('nmod', 'amod'));('Secteur', 'de', 'campagne', 'résidentiel');('Secteur', 'campagne', 'résidentiel');1
6215;(('EG', 'NOUN'), ('conj',));('SECTEUR', 'MERIMEE', ',', 'AU', 'DESSUS', 'DU', 'SQUARE', 'CARNOT', ',', 'PROCHE', 'COMMERCES', 'ET', 'ECOLES', '.', '3P', ',', '70,50', 'm²', 'Loi', 'Carrez', ',', '3ème', 'et', 'dernier', 'étage', ',', 'ascenseur', ',', 'composé', 'd', 'une', 'entrée', 'avec', 'placard', ',', 'un', 'séjour', 'Ouest', 'donnant', 'sur', 'terrasse', 'de', '10', 'm²', ',', 'cuisine', 'aménagée', '(', 'cuisine', 'américaine', 'possible', ')', ',', '2', 'chambres');('SECTEUR', 'chambres');0
6221;(('EG', 'NOUN', 'NUM'), ('conj', 'nummod'));('SECTEUR', 'MERIMEE', ',', 'AU', 'DESSUS', 'DU', 'SQUARE', 'CARNOT', ',', 'PROCHE', 'COMMERCES', 'ET', 'ECOLES', '.', '3P', ',', '70,50', 'm²', 'Loi', 'Carrez', ',', '3ème', 'et', 'dernier', 'étage', ',', 'ascenseur', ',', 'composé', 'd', 'une', 'entrée', 'avec', 'placard', ',', 'un', 'séjour', 'Ouest', 'donnant', 'sur', 'terrasse', 'de', '10', 'm²', ',', 'cuisine', 'aménagée', '(', 'cuisine', 'américaine', 'possible', ')', ',', '2', 'chambres');('SECTEUR', 'chambres', '2');0
3376;(('EG', 'NOUN'), ('nmod',));('Secteur', 'en', 'plein', 'développement');('Secteur', 'développement');1
3377;(('EG', 'NOUN', 'ADJ'), ('nmod', 'amod'));('Secteur', 'en', 'plein', 'développement');('Secteur', 'développement', 'plein');1
3287;(('EG', 'NOUN'), ('appos',));('secteur', 'calme', 'de', 'MOUANS SARTOUX', ':', 'Demeure');('secteur', 'Demeure');0
3290;(('EG', 'NOUN', 'ADJ'), ('appos', 'amod'));('secteur', 'calme', 'de', 'MOUANS SARTOUX', ':', 'Demeure', 'Néo', 'classique');('secteur', 'Demeure', 'classique');0
3289;(('EG', 'NOUN', 'ADJ'), ('appos', 'amod'));('secteur', 'calme', 'de', 'MOUANS SARTOUX', ':', 'Demeure', 'Néo');('secteur', 'Demeure', 'Néo');0
2125;(('EG', 'ADJ'), ('amod',));('deuxième', 'secteur');('secteur', 'deuxième');1
4;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau');('Secteur', 'eau');0
1628;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau');('Secteur', 'eau');0
17;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide');('Secteur', 'eau', 'froide');0
10;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine', ',', 'espaces');('Secteur', 'espaces');0
19;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine', ',', 'espaces', 'verts');('Secteur', 'espaces', 'verts');0
11;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine', ',', 'espaces', 'verts', ')', ':', '3000', 'euro');('Secteur', 'euro');0
12;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine', ',', 'espaces', 'verts', ')', ':', '3000', 'euro', 'soit', '250', 'euro');('Secteur', 'euro');0
22;(('EG', 'NOUN', 'NUM'), ('conj', 'nummod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine', ',', 'espaces', 'verts', ')', ':', '3000', 'euro', 'soit', '250', 'euro');('Secteur', 'euro', '250');0
2773;(('EG', 'NOUN', 'NUM'), ('conj', 'nummod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine', ',', 'espaces', 'verts', ')', ':', '3000', 'euro', 'soit', '250', 'euro');('Secteur', 'euro', '250');0
3748;(('EG', 'NOUN', 'NUM'), ('conj', 'nummod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine', ',', 'espaces', 'verts', ')', ':', '3000', 'euro', 'soit', '250', 'euro');('Secteur', 'euro', '250');0
21;(('EG', 'NOUN', 'NUM'), ('conj', 'nummod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine', ',', 'espaces', 'verts', ')', ':', '3000', 'euro');('Secteur', 'euro', '3000');0
7;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien');('Secteur', 'gardien');0
481;(('EG', 'ADJ'), ('amod',));('secteur', 'historique');('secteur', 'historique');1
1450;(('EG', 'ADJ'), ('amod',));('secteur', 'hyper');('secteur', 'hyper');1
2783;(('EG', 'ADJ'), ('amod',));('secteur', 'hyper');('secteur', 'hyper');1
3665;(('EG', 'NOUN'), ('nmod',));('localisation', ':', 'Secteur');('Secteur', 'localisation');0
6212;(('EG', 'NOUN'), ('conj',));('SECTEUR', 'MERIMEE', ',', 'AU', 'DESSUS', 'DU', 'SQUARE', 'CARNOT', ',', 'PROCHE', 'COMMERCES', 'ET', 'ECOLES', '.', '3P', ',', '70,50', 'm²', 'Loi');('SECTEUR', 'Loi');0
3052;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('400', 'mètres', 'de', 'la', 'mer', ',', 'secteur');('secteur', 'mètres', '400');0
3183;(('EG', 'ADJ'), ('amod',));('Secteur', 'de', 'les Tuilières', ',', 'magnifique');('Secteur', 'magnifique');0
480;(('EG', 'NOUN'), ('appos',));('secteur', 'historique', 'de', 'le', 'Suquet', ',', 'maison');('secteur', 'maison');0
4326;(('EG', 'NOUN'), ('conj',));('secteur', 'calme', 'et', 'proche', 'de', 'les', 'commerces', ',', 'jolie', 'maison');('secteur', 'maison');0
6075;(('EG', 'NOUN'), ('appos',));('secteur', 'calme', 'et', 'résidentiel', ',', 'belle', 'maison');('secteur', 'maison');0
6078;(('EG', 'NOUN', 'ADJ'), ('appos', 'amod'));('secteur', 'calme', 'et', 'résidentiel', ',', 'belle', 'maison');('secteur', 'maison', 'belle');0
4328;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('secteur', 'calme', 'et', 'proche', 'de', 'les', 'commerces', ',', 'jolie', 'maison');('secteur', 'maison', 'jolie');0
482;(('EG', 'NOUN', 'ADJ'), ('appos', 'amod'));('secteur', 'historique', 'de', 'le', 'Suquet', ',', 'maison', '.', 'entièrement', 'rénovée');('secteur', 'maison', 'rénovée');0
3;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant');('Secteur', 'Montant');0
16;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel');('Secteur', 'Montant', 'annuel');0
15;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen');('Secteur', 'Montant', 'moyen');0
5;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties');('Secteur', 'parties');0
1629;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties');('Secteur', 'parties');0
2756;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties');('Secteur', 'parties');0
3731;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties');('Secteur', 'parties');0
18;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes');('Secteur', 'parties', 'communes');0
3008;(('EG', 'NOUN'), ('conj',));('Secteur', 'Mimosas', ',', 'à', 'le', '1', 'er', 'étage', 'd', 'une', 'petite', 'copropriété', ',', '2', 'pièces');('Secteur', 'pièces');0
3182;(('EG', 'NOUN'), ('conj',));('Secteur', 'de', 'les Tuilières', ',', 'magnifique', '2', 'pièces');('Secteur', 'pièces');0
3010;(('EG', 'NOUN', 'NUM'), ('conj', 'nummod'));('Secteur', 'Mimosas', ',', 'à', 'le', '1', 'er', 'étage', 'd', 'une', 'petite', 'copropriété', ',', '2', 'pièces');('Secteur', 'pièces', '2');0
3184;(('EG', 'NOUN', 'NUM'), ('conj', 'nummod'));('Secteur', 'de', 'les Tuilières', ',', 'magnifique', '2', 'pièces');('Secteur', 'pièces', '2');0
9;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine');('Secteur', 'piscine');0
1633;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine');('Secteur', 'piscine');0
2507;(('EG', 'NOUN'), ('appos',));('secteur', 'privilégié', 'à', 'le', 'calme', ',', 'piscine');('secteur', 'piscine');0
2760;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine');('Secteur', 'piscine');0
3735;(('EG', 'NOUN'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes', ',', 'Villeneuve loubet', 'Nombre', 'de', 'lots', 'de', 'la', 'copropriété', ':', '580', ',', 'Montant', 'moyen', 'annuel', 'de', 'la', 'quote', 'part', 'de', 'charges', '(', 'budget', 'prévisionnel', ')', 'eau', 'froide', ',', 'parties', 'communes', ',', 'ascenseur', ',', 'gardien', ',', 'tennis', ',', 'piscine');('Secteur', 'piscine');0
5498;(('EG', 'ADJ'), ('amod',));('secteur', 'préservé');('secteur', 'préservé');1
1811;(('EG', 'ADJ'), ('amod',));('secteur', 'prisé');('secteur', 'prisé');1
2508;(('EG', 'ADJ'), ('amod',));('secteur', 'privilégié');('secteur', 'privilégié');1
5794;(('EG', 'VERB', 'NUM'), ('acl', 'obl:mod'));('secteur', 'recherché', 'de', 'Mougins', '(', 'proposé', 'par', 'un', 'partenaire', 'foncier', 'à', '371000');('secteur', 'proposé', '371000');0
339;(('EG', 'ADJ'), ('amod',));('Secteur', 'résidentiel');('Secteur', 'résidentiel');1
1692;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel');('secteur', 'résidentiel');1
2090;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel');('secteur', 'résidentiel');1
2441;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel');('secteur', 'résidentiel');1
2465;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel');('secteur', 'résidentiel');1
2474;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel');('secteur', 'résidentiel');1
2858;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel');('secteur', 'résidentiel');1
4661;(('EG', 'ADJ'), ('amod',));('Secteur', 'Résidentiel');('Secteur', 'Résidentiel');1
5127;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel');('secteur', 'résidentiel');1
2466;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('secteur', 'résidentiel', 'et', 'calme');('secteur', 'résidentiel', 'calme');1
2475;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('secteur', 'résidentiel', 'et', 'calme');('secteur', 'résidentiel', 'calme');1
786;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
1449;(('EG', 'ADJ'), ('amod',));('secteur', 'hyper', 'recherché');('secteur', 'recherché');1
1545;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
1758;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
2782;(('EG', 'ADJ'), ('amod',));('secteur', 'hyper', 'recherché');('secteur', 'recherché');1
2965;(('EG', 'ADJ'), ('amod',));('secteur', 'très', 'recherché');('secteur', 'recherché');1
3254;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
3469;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
3570;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
3788;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
4609;(('EG', 'ADJ'), ('amod',));('secteur', 'très', 'recherché');('secteur', 'recherché');1
5128;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel', 'recherché');('secteur', 'recherché');1
5793;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
6226;(('EG', 'ADJ'), ('amod',));('secteur', 'très', 'recherché');('secteur', 'recherché');1
6426;(('EG', 'ADJ'), ('amod',));('secteur', 'recherché');('secteur', 'recherché');1
2091;(('EG', 'ADJ'), ('amod',));('secteur', 'résidentiel', ',', 'fraîchement', 'repeint');('secteur', 'repeint');0
4091;(('EG', 'ADJ'), ('appos',));('SECTEUR', 'RESIDENTIEL');('SECTEUR', 'RESIDENTIEL');1
1543;(('EG', 'NOUN'), ('conj',));('secteur', 'recherché', 'et', 'à', 'le', 'rez');('secteur', 'rez');0
6216;(('EG', 'NOUN'), ('conj',));('SECTEUR', 'MERIMEE', ',', 'AU', 'DESSUS', 'DU', 'SQUARE', 'CARNOT', ',', 'PROCHE', 'COMMERCES', 'ET', 'ECOLES', '.', '3P', ',', '70,50', 'm²', 'Loi', 'Carrez', ',', '3ème', 'et', 'dernier', 'étage', ',', 'ascenseur', ',', 'composé', 'd', 'une', 'entrée', 'avec', 'placard', ',', 'un', 'séjour', 'Ouest', 'donnant', 'sur', 'terrasse', 'de', '10', 'm²', ',', 'cuisine', 'aménagée', '(', 'cuisine', 'américaine', 'possible', ')', ',', '2', 'chambres', 'avec', 'placards', ',', 'balcon', 'Est', ',', 'salle');('SECTEUR', 'salle');0
5370;(('EG', 'EG', 'ADJ'), ('conj', 'amod'));('Secteur', 'de', 'campagne', 'résidentiel', '30', 'mn', 'CANNES', 'Croisette', 'Agréable', 'et', 'lumineuse', 'villa', 'à', '90', '%', 'plain', 'pied', 'excellente', 'situation', 'résidentielle', 'calme');('Secteur', 'situation', 'calme');0
5368;(('EG', 'EG', 'ADJ'), ('conj', 'amod'));('Secteur', 'de', 'campagne', 'résidentiel', '30', 'mn', 'CANNES', 'Croisette', 'Agréable', 'et', 'lumineuse', 'villa', 'à', '90', '%', 'plain', 'pied', 'excellente', 'situation');('Secteur', 'situation', 'excellente');1
5369;(('EG', 'EG', 'ADJ'), ('conj', 'amod'));('Secteur', 'de', 'campagne', 'résidentiel', '30', 'mn', 'CANNES', 'Croisette', 'Agréable', 'et', 'lumineuse', 'villa', 'à', '90', '%', 'plain', 'pied', 'excellente', 'situation', 'résidentielle');('Secteur', 'situation', 'résidentielle');1
4700;(('EG', 'ADJ'), ('amod',));('secteur', 'stratégique');('secteur', 'stratégique');1
